title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,term
The Other Side,Lovebites,Super700,47.28118,0.571640368052,0.411495406282,2009,indie
Breathe Me In,Into The Sun [Explicit],Candlebox,312.842,0.657566887241,0.507625007837,2008,indie
The Luck You Got,Moxie Bravo,The High Strung,187.27138,0.599944669856,0.396800218979,2005,indie
The Lifestyle That Got Away,Ode to the Inverse of the Dude,The High Strung,153.73016,0.599944669856,0.396800218979,2009,indie
Show a Sign of Life,These Are Good Times,High Strung_ The,123.8722,0.599944669856,0.396800218979,2003,indie
Ain't That Something,These Are Good Times,High Strung_ The,165.3024,0.599944669856,0.396800218979,2003,indie
Raising Children,Raising Children/Go Figure,The Race,225.17506,0.578704330746,0.369883827949,2006,indie
Myth Takes,Myth Takes,!!!,143.98649,0.609538991619,0.482131081053,2007,indie
World Of Vibrations (Album Version),The Craft,Blackalicious,302.94159,0.697113662713,0.518784102366,2005,indie
Safety Net (Album Version),Jealous Me Was Killed By Curiosity,Moros Eros,224.41751,0.605538218943,0.307540085128,2007,indie
Map Your Psyche,Fear Of A Black Tangent,Busdriver featuring Abstract Rude & Ellay Khule,255.63383,0.618002714909,0.349476327198,2005,indie
Unsafe Sextet/Gilded Hearts of Booklovers,Jhelli Beam,Busdriver,311.11791,0.618002714909,0.349476327198,2009,indie
(Bloody Paw On The) Kill Floor,RoadKillOvercoat,Busdriver,192.1824,0.618002714909,0.349476327198,2007,indie
Sun Shower (Single Version),Sun Shower,Busdriver,223.68608,0.618002714909,0.349476327198,2007,indie
Sun Shower - Cadence Weapon Remix (Cd),Sun Shower,Busdriver,316.21179,0.618002714909,0.349476327198,2007,indie
Unemployed Black Astronaut,Well Deep: Ten Years Of Big Dada,Busdriver,240.71791,0.618002714909,0.349476327198,2005,indie
Beauty Supply And Demand,Well Deep: Ten Years Of Big Dada,Busdriver,125.77914,0.618002714909,0.349476327198,2004,indie
Tabernacle Song,It's Great To Be Alive,Fake Problems,195.47383,0.6496876145,0.455664785804,2009,indie
God You Are My God,Fuse Box Glo / Mezzamorphis,Delirious,225.14893,0.674854147219,0.46375778392,2000,indie
Country Day,We Are The Same,The Tragically Hip,318.87628,0.75829970381,0.493629437812,2009,indie
The Drop-Off,World Container,The Tragically Hip,219.89832,0.75829970381,0.493629437812,2006,indie
Tonight Will Last Forever (Album Version),Photographs,Mest,255.50322,0.690809096186,0.450093382351,2005,indie
New York,Electrical Storm,U2,343.27465,0.843526543333,0.750311503248,2000,indie
FEZ-Being Born,No Line On The Horizon,U2,316.96934,0.843526543333,0.825639110796,2009,indie
Vertigo,Sometimes You Can't Make It On Your Own,U2,451.44771,0.843526543333,0.750311503248,2004,indie
Kite Live from Sydney,Window In The Skies,U2,485.19791,0.843526543333,0.750311503248,2007,indie
I Don't Wanna be a War Hero,Live at the Fireside Bowl,Anti-Flag,99.00363,0.844039532227,0.524378987515,2003,indie
The Modern Rome Burning,The Bright Lights Of America,Anti-Flag,299.80689,0.844039532227,0.524378987515,2008,indie
On Independence Day,The People or The Gun,Anti-Flag,171.59791,0.844039532227,0.524378987515,2009,indie
The Gre(A)t Depression,The People or The Gun,Anti-Flag,188.55138,0.844039532227,0.524378987515,2009,indie
Death Of A Nation,The Terror State,Anti-Flag,115.53914,0.844039532227,0.524378987515,2003,indie
Spaz's House Destruction Party,Underground Network,Anti-Flag,184.05832,0.844039532227,0.524378987515,2001,indie
Where You Belong,This Is Where You Belong,The Summer Obsession,282.04363,0.634496284642,0.395053039493,2006,indie
Our Darkest Days,Eighteen Visions,Eighteen Visions,172.19873,0.752365974098,0.440107996859,2006,indie
Rowena,High Wide & Handsome - The Charlie Poole Project,Loudon Wainwright III,152.13669,0.661080167604,0.442765842029,2009,indie
11th Street,The Dream,Open Hand,278.56934,0.614887588217,0.377828215446,2000,indie
The Ambush,You And Me,Open Hand,136.98567,0.614887588217,0.377828215446,2004,indie
Tough Guy,You And Me,Open Hand,187.76771,0.614887588217,0.377828215446,2004,indie
Disease,Lightning Strikes Again,Dokken,210.88608,0.769896414959,0.45829318567,2008,indie
Judgement Day,Lightning Strikes Again,Dokken,242.85995,0.769896414959,0.45829318567,2008,indie
L'education du corps des porcs,Croc' noces,Les Ogres De Barback,287.242,0.652367864188,0.437964733142,2001,indie
Flute,Croc' noces,Les Ogres De Barback,247.32689,0.652367864188,0.437964733142,2001,indie
Flamme & co,Terrain vague,Les Ogres De Barback,404.45342,0.652367864188,0.437964733142,2004,indie
A Dustland Fairytale,Day & Age,The Killers,225.12281,0.918451788889,0.82890630154,2008,indie
Spaceman,Hitzone 49,The Killers,284.3424,0.918451788889,0.819588282229,2008,indie
Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),Rock Hits Workout 45 Minute Continuous Fitness Music Mix. 114Bpm  152Bpm For Jogging_ Cycling_ Spin,The Killers,527.98649,0.918451788889,0.819588282229,2005,indie
Show You How,Sawdust,The Killers,166.29506,0.918451788889,0.82890630154,2004,indie
When You Were Young,When You Were Young,The Killers,269.76608,0.918451788889,0.819588282229,2006,indie
It Doesn't Matter Where_ Just Drive,Chasing Cars,Snow Patrol,217.57342,0.818319359139,0.667294595643,2006,indie
In My Arms,Eyes Open,Snow Patrol,276.68853,0.818319359139,0.667294595643,2006,indie
Half The Fun,Final Straw,Snow Patrol,174.602,0.818319359139,0.667294595643,2004,indie
Wow,Final Straw,Snow Patrol,242.05016,0.818319359139,0.667294595643,2003,indie
Just Say Yes,Just Say Yes,Snow Patrol,255.60771,0.818319359139,0.667294595643,2009,indie
Just Say Yes,Just Say Yes,Snow Patrol,284.1073,0.818319359139,0.667294595643,2009,indie
Shut Your Eyes,Shut Your Eyes,Snow Patrol,209.162,0.818319359139,0.667294595643,2006,indie
Chasing Cars,Shut Your Eyes,Snow Patrol,268.95628,0.818319359139,0.667294595643,2006,indie
Chocolate,Signal Fire,Snow Patrol,181.57669,0.818319359139,0.667294595643,2003,indie
New Sensation,Snow Patrol Late Night Tales,Snow Patrol,214.5171,0.818319359139,0.667294595643,2009,indie
Spitting Games,Snow Patrol: Sessions@AOL,Snow Patrol,229.642,0.818319359139,0.667294595643,2003,indie
Part Of Me (LP Version),Vonray,Vonray,230.08608,0.526693669414,0.313154505151,2003,indie
I've Been Trying,I Can't Stop Dancing,Archie Bell and The Drells,193.95873,0.549353376811,0.417124583719,2004,indie
Jack and Benton,24: Redemption,Sean Callery,212.84526,0.44698353796,0.35469336029,2008,indie
Sweet Disposition,Nu Disco '10,The Temper Trap,232.75057,0.647147319172,0.654914474436,2008,indie
RECKLESS,Misfortunes,This Is Hell,119.7971,0.677550148928,0.492132220964,2008,indie
REALIZATION: REMORSE,Misfortunes,This Is Hell,106.39628,0.677550148928,0.492132220964,2008,indie
Violence in Fluid Triceratops,Portals,Arsonists Get All The Girls,240.92689,0.725402920778,0.45495739482,2009,indie
Skiff For The Suits,Portals,Arsonists Get All The Girls,218.48771,0.725402920778,0.45495739482,2009,indie
Red Socks Pugie,Antidotes,Foals,315.27138,0.842577664477,0.514522578266,2008,indie
A Visit From Drum,Drums Not Dead,Liars,259.05587,0.786359136836,0.4204126176,2006,indie
Cycle Time,Liars,Liars,136.17587,0.786359136836,0.4204126176,2007,indie
Leather Prowler,Liars,Liars,265.09016,0.786359136836,0.4204126176,2007,indie
Because Of You (Album Version),Here's To The Mourning,Unwritten Law,183.74485,0.638640405742,0.46084348259,2005,indie
Up All Night (Acoustic Live Album Version),from Music In High Places,Unwritten Law,174.10567,0.638640405742,0.46084348259,2003,indie
Can You Dance With Me?,Close Calls With Brick Walls / Mother of Mankind,Andrew W.K.,127.4771,0.698532476696,0.509456000853,2006,indie
Don't Call Me Andy,Close Calls With Brick Walls / Mother of Mankind,Andrew W.K.,165.51138,0.698532476696,0.509456000853,2006,indie
Long Live The Party,The Wolf,Andrew W.K.,240.40444,0.698532476696,0.509456000853,2003,indie
Supreme Girl,Sinners Stick Together,The Sterns,151.82322,0.487871932466,0.367464833037,2006,indie
Désolé Pour La Poussière,1964,Miossec,225.90649,0.551311116606,0.35766344769,2004,indie
Nos plus belles années,Finistériens,Miossec,175.72526,0.551311116606,0.35766344769,2009,indie
The Blue Side of The Sun,Dark Outside,Sigmatropic,263.57506,0.497083115686,0.390051795133,2007,indie
The Only One I Trust,City High,City High,256.33914,0.645316973618,0.401090253662,2001,indie
Sista,City High,City High,231.33995,0.645316973618,0.401090253662,2001,indie
What Would You Do?,Ultimate R&B,City High,174.91546,0.645316973618,0.401090253662,2001,indie
Lost,AOL Sessions,The Cure,232.48934,0.811953040098,0.578993548664,2004,indie
Cut Here,The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,The Cure,250.85342,0.811953040098,0.578993548664,2001,indie
Ready For The Floor (Radio Edit),101 Running Songs,Hot Chip,202.10893,0.799910878826,0.53576315772,2008,indie
Ass Attack (Four Tet Remix),Coming On Strong,Hot Chip,181.02812,0.852638932219,0.53576315772,2004,indie
Hold On,Made In The Dark,Hot Chip,381.17832,0.852638932219,0.53576315772,2008,indie
No,Worried Noodles,Hot Chip,182.15138,0.852638932219,0.53576315772,2007,indie
Twelve Ounce (Album Version),Home Town Hero,Home Town Hero,206.88934,0.501368343197,0.355449048034,2002,indie
Bleeds In Blue (Album Version),Home Town Hero,Home Town Hero,187.76771,0.501368343197,0.310317337238,2002,indie
Future,Bright Like Neon Love,Cut Copy,312.08444,0.769944259082,0.536173552416,2004,indie
Unforgettable Season,In Ghost Colours,Cut Copy,195.21261,0.769944259082,0.536173552416,2008,indie
Cold Youth,In Ghost Colours,Cut Copy,289.04444,0.769944259082,0.536173552416,2008,indie
Spark,Urban Renewal Program,Souls Of Mischief,220.96934,0.649157388233,0.469177429437,2002,indie
Natural (2002 Digital Remaster),Classic Masters,ARRESTED DEVELOPMENT,270.36689,0.701118744419,0.415441655824,2002,indie
Since The Last Time,Since the Last Time,ARRESTED DEVELOPMENT,218.06975,0.701118744419,0.415441655824,2006,indie
Sensory Deprivation Adventure,Holding A Wolf By The Ears,From Autumn To Ashes,175.80363,0.71426853252,0.50545315343,2007,indie
IV,Too Bad You're Beautiful,From Autumn To Ashes,147.64363,0.71426853252,0.50545315343,2002,indie
First Boyfriend,It's My Club And I'll Play What I Want To,Helen Love,156.21179,0.581884358891,0.34700692093,2007,indie
Bigbigkiss,Love And Glitter_ Hot Days And Musik,Helen Love,213.39383,0.581884358891,0.34700692093,2000,indie
Shifty Disco Girl,Radio Hits 3,Helen Love,185.36444,0.581884358891,0.34700692093,2000,indie
Just In Case,Turn Me Well,Micachu,166.42567,0.651583436146,0.405025455331,2008,indie
Burning In The Aftermath,A Match & Some Gasoline,The Suicide Machines,95.68608,0.668674532861,0.46753844401,2003,indie
Your Silence,A Match & Some Gasoline,The Suicide Machines,170.84036,0.668674532861,0.46753844401,2003,indie
Underlying Lies,Elsewhere,Scott Matthews,325.48526,0.64651813002,0.468462556779,2009,indie
City Headache,Passing Stranger,Scott Matthews,299.72853,0.64651813002,0.468462556779,2006,indie
Yippiyo-Ay,Apocalypso,The Presets,271.85587,0.72486448152,0.524449470713,2008,indie
Are You The One?,Are You The One?,The Presets,281.0771,0.72486448152,0.524449470713,2005,indie
If I Know You,If I Know You,The Presets,351.32036,0.72486448152,0.524449470713,2008,indie
Truth And Lies,Truth & Lies,The Presets,243.9571,0.0235041920565,0.524449470713,2006,indie
Poker Face,Live Lounge 4,Lady GaGa,243.33016,0.939227164591,0.838447767795,2008,indie
Let's Stay Together (Together Forever),Crown Royal,RUN-DMC Featuring Jagged Edge,197.77261,0.686988954629,0.606630151729,2001,indie
Collide,Stop All The World Now (SPECIAL EDITION VERSION),Howie Day,277.002,0.830642317395,0.546054180066,2003,indie
Helium,Vibrant,Cargo Cult,240.09098,0.450559425031,0.327368615167,2004,indie
Uptown,Another Heist,Camp Lo,214.46485,0.655483478445,0.445216987441,2009,indie
Black Connect 3,Another Heist,Camp Lo,267.17995,0.655483478445,0.445216987441,2009,indie
Laundry & Dishes,Faultline,Adrienne Pierce,269.63546,0.582431619241,0.409192654106,2008,indie
Soul of Ethiopia,Dr. Nos Ethiopium,Oh No,110.57587,0.670642843514,0.426777820116,2009,indie
Reckoning (Album Version),Healing,unloco,205.73995,0.588278825525,0.403602007956,2001,indie
Bystander (Album Version),Healing,unloco,362.34404,0.588278825525,0.403602007956,2001,indie
Nothing (Album Version),Healing,unloco,163.86567,0.588278825525,0.403602007956,2001,indie
Assouf,Aman Iman: Water Is Life,Tinariwen,238.68036,0.647834840006,0.472451771871,2007,indie
Chatma,Amassakoul,Tinariwen,336.32608,0.647834840006,0.472451771871,2003,indie
Tenhert,Imidiwan: Companions,Tinariwen,328.85506,0.647834840006,0.472451771871,2009,indie
Ghost Town Rituals (Album Version),The Faithless,Nights Like These,305.89342,0.62888684798,0.31075405708,2006,indie
Career Suicide (CD),Dirty King,The Cliks,199.78404,0.660225681164,0.405657125096,2009,indie
Schitzo,BC 13-EP,brokeNCYDE,262.89587,0.716284295513,0.434137140311,2008,indie
Freaxxx,BC 13-EP,brokeNCYDE,214.9873,0.867951192798,0.434137140311,2008,indie
E se tu lontana sei,De beste liedjes,Crazy Horse,191.65995,0.540279892402,0.34219231046,2006,indie
Doppelgänger [Qliphothic Phantasmagoria],That Which Remains,Coph Nia,658.02404,0.562466849893,0.354934743221,2000,indie
One Woman Man,Chicago '85...The Movie,Dave Hollister,271.62077,0.612543003669,0.459660463222,2001,indie
I'm Wrong,The Definitive Collection,Dave Hollister,301.87057,0.612543003669,0.459660463222,2006,indie
Tell Me Why,Things In The Game Done Changed,Dave Hollister,305.34485,0.612543003669,0.459660463222,2006,indie
I Know I Can,Witness Protection,Dave Hollister,363.38893,0.612543003669,0.459660463222,2008,indie
Calm Da Seas,Witness Protection,Dave Hollister,258.16771,0.612543003669,0.459660463222,2008,indie
Face the Ashes,Muertos Vivos,Gob,209.60608,0.651045660832,0.401723685504,2007,indie
No Regrets,The World According To Gob,Gob,153.33832,0.651045660832,0.401723685504,2001,indie
El Momento,Cuando La Sangre Galopa,Jaguares,302.8371,0.668204960627,0.494381209086,2001,indie
No Ordinary Love (Remastered LP Version),B-Sides & Rarities,Deftones,334.75873,0.821697316739,0.60172975571,2005,indie
Diamond Eyes (Album Version),Diamond Eyes,Deftones,188.26404,0.821697316739,0.60172975571,2010,indie
Korea (LP Version),White Pony,Deftones,203.59791,0.821697316739,0.60172975571,2000,indie
When It Stings,And The Wicked Sea,Pictures of Then,182.83057,0.535473242464,0.273643478873,2009,indie
Open Arms,Pacha Ibiza,Gary Go,217.86077,0.665964145179,0.451957690147,2009,indie
Play That Beat,Built From Scratch,X-ecutioners,286.77179,0.619260604878,0.416935871661,2001,indie
Let It Bang,Built From Scratch,X-ecutioners featuring M.O.P.,210.07628,0.619260604878,0.416935871661,2001,indie
Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),Built From Scratch,X-ecutioners featuring Tom Tom Club & Biz Markie,236.43383,0.619260604878,0.416935871661,2001,indie
Oprah (Album Version),In Other Words,Kathleen Madigan,92.00281,0.479864679787,0.385230441866,2006,indie
The One,Colorful You,Miguel Migs,284.60363,0.658349215353,0.396963183629,2002,indie
I Wish I Was A Punk Rocker (With Flowers In My Hair),I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,425.19465,0.655359115426,0.405031297936,2006,indie
When Horsepower Meant What It Said,The Best Of,Sandi Thom,183.35302,0.655359115426,0.405031297936,2006,indie
Wounded Hearts,The Pink & The Lily,Sandi Thom,205.21751,0.655359115426,0.405031297936,2008,indie
Cerca & Extraño,Onda,Entre Ríos,285.04771,0.538346826604,0.362419611538,2005,indie
Altas Horas,Onda,Entre Ríos,221.30893,0.538346826604,0.362419611538,2005,indie
Hala_ Tumba And Timbal,Life After That,Airto Moreira,312.99873,0.557651996569,0.348230026723,2003,indie
Greasers,Epic Fits,PRE,92.70812,0.554003011356,0.356122889114,2007,indie
Nothing To You,Closer,Milk Inc.,202.10893,0.652801354921,0.443098946532,2003,indie
Livin' A Lie (Video Mix),Double Cream,Milk Inc.,204.25098,0.652801354921,0.443098946532,2001,indie
No Angel (radio/album),Supersized,Milk Inc.,239.82975,0.652801354921,0.443098946532,2006,indie
Breakin',Supersized,Milk Inc.,206.75873,0.652801354921,0.443098946532,2006,indie
Marching,Worry a Lot,The Zebras,131.68281,0.509047669675,0.308058362531,2006,indie
Strip The Soul (album version),In Absentia,Porcupine Tree,441.88689,0.830252261722,0.507965802159,2002,indie
Remember Me Lover (Album Version),The Incident,Porcupine Tree,454.16444,0.830252261722,0.507965802159,2009,indie
Dark Horse,Axe To Fall,Converge,174.75873,0.810506205225,0.531157063062,2009,indie
To the Lions,No Heroes,Converge,220.49914,0.810506205225,0.531157063062,2006,indie
Locust Reign (Live in California),Unloved and Weeded Out,Converge,99.99628,0.810506205225,0.531157063062,2003,indie
LEAVE!,LEAVE!,V V Brown,203.31057,0.596764436831,0.492187900753,2009,indie
Far Beyond The Endless,Far Beyond The Endless,Moist,360.98567,0.598332500362,0.320507918418,2010,indie
Quítate La Ropa,Bienvenidos A La Época Iconoclasta,Los Delinqüentes,192.1824,0.605874049333,0.433945513831,2009,indie
How Do I Maintain Pt. II,Reintegration Time,Shout Out Out Out Out,233.9522,0.579135433108,0.435239236954,2009,indie
What Do I Know,Sugar and Spite,Unkle Bob,252.18567,0.613029290773,0.378644568955,2006,indie
Resistance,L'espoir,Cali,156.55138,0.616884544037,0.343844499414,2008,indie
Dolorosa (Live),Le Bordel Magnifique,Cali,339.80036,0.616884544037,0.343844499414,2006,indie
Il Y A Une Question (Live),Le Bordel Magnifique,Cali,328.14975,0.616884544037,0.343844499414,2006,indie
C'est Toujours Le Matin,Menteur / L'Amour Parfait,Cali,210.18077,0.616884544037,0.343844499414,2003,indie
The Dropsonde,The Four Trees,Caspian,125.07383,0.68012382912,0.39871394817,2007,indie
Why Do All Girls Think They're Fat (Album),Monkeys For Nothin' And The Chimps For Free,Reel Big Fish,153.67791,0.784143964796,0.553168863584,2007,indie
